structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1453553,BIN,,,Active,,,,,,,,,,,,,,,,,,,,359
1162621,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,360
1000140,BIN,,,,,,,,,,,,,,,,,,,Active,,,,361
1004239,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,362
1492455,BIN,,,Active,,,,,,,,,,,,,,,,,,,,363
1127632,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,364
1051404,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,365
1546297,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,366
1458753,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,367
1518365,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,368
1008622,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,369
1381103,BIN,,,Deficient,,,,,,,,,,,,,,,,Expired,,,,370
1110723,BIN,,,Active,,,,,,,,,,,,,,,,,,,,371
1235287,BIN,,,Active,,,,,,,,,,,,Expired,,,,Expired,,,,372
1416333,BIN,,,Active,,,,,,,,,,,,,,,,,,,,373
1454517,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,Expired,,,,374
1002298,BIN,,,Active,,,,,,,,,,,,,,,,,,,,375
1198497,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,376
1070856,BIN,,,Active,,,,,,,,,,,,,,,,,,,,377
1391028,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Active,,,,378
1023542,BIN,,,,,,,,,,,,,Active,,Active,,,,Active,,,,379
1387504,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,380
1468295,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,381
1330355,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,382
1437309,BIN,,,Active,,,,,,,,,,,,,,,,,,,,383
1453544,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,384
1145794,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,385
1511976,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,386
1222663,BIN,,,Active,,,,,,,,,,,,,,,,,,,,387
1000759,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,388
1501928,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,389
1069596,BIN,,,Active,,,,,,,,,,,,,,,,,,,,390
1498720,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Expired,,,,391
1124268,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,392
1499073,BIN,,,Active,,,,,,,,,,,,,,,,,,,,393
1132225,BIN,Expired,,Expired,,,,,,,,,,,,,,,,Expired,,,,394
1479265,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,395
1524022,BIN,,,Active,,,,,,,,,,,,,,,,,,,,396
1534512,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,397
1472001,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,398
1199190,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,399
1152270,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,400
1015394,BIN,,,Active,,,,,,,,,,,,,,,,,,,,401
1235423,BIN,,,Active,,,,,,,,,,,,,,,,,,,,402
1547116,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,Active,,403
1392172,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,404
1550725,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,405
1049527,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,406
1119403,BIN,,,Active,,,,,,,,,,,,,,,,,,,,407
1033676,BIN,,,Active,,,,,,,,,,,,,,,,,,,,408
1273922,BIN,,,Active,,,,,,,,,,,,,,,,,,,,409
1476041,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,410
1013627,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,411
1470653,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,412
1183524,BIN,,,Active,,,,,,,,,,Active,,Expired,,,,Active,,,,413
1499135,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,414
1392942,BIN,,,,,,,,,,,,,,,,,,,Active,,,,415
1359800,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,416
1140546,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,417
1398890,BIN,,,Active,,,,,,,,,,,,,,,,,,,,418
1525776,BIN,,,Active,,,,,,,,,,,,,,,,,,,,419
1382461,BIN,,,Deficient,CF-2025-020225,,,,,,,,,Active,,Active,,Active,,Active,,,,420
1215042,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,421
1530171,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,422
1523276,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,423
1023959,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,424
1219041,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,425
1407956,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,426
1547908,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,427
1081518,BIN,,,Active,,,,,,,,,,,,,,,,,,,,428
1545507,BIN,,,,,,,,,,,,,,,,,,,Active,,,,429
1549266,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,430
1434148,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,431
1550043,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,432
1444792,BIN,,,,,,,,,Active,,,,,,,,,,,,,,433
1487253,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,434
1489304,BIN,,,,,,,,,,,,,,,Active,,,,,,,,435
1010120,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,436
1469853,BIN,,,Expired,,,,,,Expired,,,,,,,,,,Active,,,,437
1023551,BIN,,,Active,,,,,,,,,,,,,,,,,,,,438
1296276,BIN,,,Active,,,,,,,,,,,,,,,,,,,,439
1438284,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,440
1005676,BIN,,,Active,,,,,,,,,,,,,,,,,,,,441
1036934,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,442
1550615,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,443
1485937,BIN,,,Active,,,,,,,,,,,,,,,,,,,,444
1000125,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,445
1253245,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,446
1221803,BIN,,,Expired,,,,,,,,,,,,Expired,CF-2025-101677,,,,,,,447
1426954,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,448
1445181,BIN,,,Active,,,,,,,,,,,,,,,,,,,,449
1135010,BIN,,,Deficient,,,,,,,,,,,,,,Active,,Deficient,,,,450
1384748,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,451
1550128,BIN,,,Active,,,,,,,,,,,,,,,,,,,,452
1131209,BIN,,,Active,,,,,,,,,,,,,,,,,,,,453
1168756,BIN,,,Active,,,,,,,,,,,,,,,,,,,,454
1000131,BIN,,,,,,,,,,,,,,,,,,,Active,,,,455
1545300,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,456
1304588,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,457
1389815,BIN,,,,,,,,,,,,,,,Expired,,,,Active,,,,458
1380419,BIN,,,Active,,,,,,,,,,,,,,,,,,,,459
1375390,BIN,,,Active,,,,,,,,,,,,,,,,,,,,460
1375916,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,461
1064920,BIN,,,Active,,,,,,,,,,,,,,,,,,,,462
1302429,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,463
1438994,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,464
1448166,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,465
1213446,BIN,,,Active,,,,,,,,,,,,,,,,,,,,466
1433084,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,467
1344116,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,468
1508406,BIN,,,Active,,,,,,,,,,,,,,,,,,,,469
1471267,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,470
1240139,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,471
1075941,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,472
1426447,BIN,,,Active,,,,,,,,,,,,,,Expired,,Active,,,,473
1156634,BIN,,,Active,,,,,,,,,,,,,,,,,,,,474
1066427,BIN,,,Active,,,,,,,,,,,,,,,,,,,,475
1037508,BIN,,,Expired,CF-2024-095206,,,,,,,,,,,Expired,CF-2024-095206,,,,,,,476
1177975,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,477
1516926,BIN,,,,,,,,,,,,,,,Active,,,,,,,,478
1004642,BIN,,,,,,,,,,,,,,,Active,,,,,,,,479
1449432,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,480
3000322,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,481
1004325,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,482
1318080,BIN,,,Active,,,,,,,,,,,,,,,,,,,,483
1240308,BIN,,,Active,,,,,,,,,,,,,,,,,,,,484
1289246,BIN,,,Active,,,,,,,,,,,,,,,,,,,,485
1497892,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Active,,,,486
1398068,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,487
1433649,BIN,,,Active,,,,,,,,,,,,,,,,,,,,488
1155094,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,489
1470252,BIN,,,Active,,,,,,,,,,,,,,,,,,,,490
1366592,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,491
1535858,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,492
1010377,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,493
1480047,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,494
1469790,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,495
1012328,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,496
1057369,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,497
1128668,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,498
1201309,BIN,,,,,,,,,,,,,,,Active,,,,,,,,499
1371698,BIN,,,Active,,,,,,,,,,,,Active,,Active,,Deficient,CF-2025-111460,,,500
1107146,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,501
1364867,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-091142,,,502
1438807,BIN,,,Active,,,,,,,,,,,,,,,,,,,,503
1301920,BIN,,,Active,,,,,,,,,,,,,,,,,,,,504
1519795,BIN,,,Active,,,,,,,,,,,,,,,,,,,,505
1001323,BIN,,,Active,,,,,,,,,,,,,,,,,,,,506
1547836,BIN,,,,,,,,,Active,,,,,,,,,,,,,,507
1485038,BIN,,,Active,,,,,,,,,,,,,,,,,,,,508
1275639,BIN,,,Active,,,,,,,,,,,,,,,,,,,,509
1390709,BIN,,,,,,,,,,,,,,,Active,,,,,,,,510
1457965,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,511
1480642,BIN,,,Active,,,,,,,,,,,,,,,,,,,,512
1171640,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,513
1368099,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,514
1517632,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,515
1506311,BIN,,,Active,,,,,,,,,,,,,,,,,,,,516
1063665,BIN,,,Active,,,,,,,,,,Active,,,,,,Expired,,,,517
1274961,BIN,,,Expired,,,,,,,,,,Active,,Expired,,,,Deficient,CF-2025-080374,,,518
1433450,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Active,,,,519
1433449,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Active,,,,520
1549827,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,521
1066551,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,522
1049662,BIN,,,,,,,,,,,,,,,,,,,Active,,,,523
1008462,BIN,,,,,,,,,,,,,,,,,,,Active,,,,524
3000235,BIN,,,,,,,,,,,,,,,,,,,Active,,,,525
1544002,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,526
1051523,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Active,,,,527
1525253,BIN,,,Active,,,,,,,,,,,,,,,,,,,,528
1048503,BIN,,,Active,,,,,,,,,,,,,,,,,,,,529
1369713,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,530
1166240,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,531
1206654,BIN,,,,,,,,,,,,,,,,,,,Active,,,,532
1041407,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,533
1541903,BIN,,,Active,,,,,,,,,,,,,,,,,,,,534
1534588,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,535
1097281,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,536
1071956,BIN,,,Active,,,,,,,,,,,,,,Unsafe,,Active,,,,537
1113736,BIN,,,Active,,,,,,,,,,,,,,,,,,,,538
1231964,BIN,,,Active,,,,,,,,,,,,,,,,,,,,539
1442389,BIN,,,Active,,,,,,,,,,,,,,,,,,,,540
1099532,BIN,,,Active,,,,,,,,,,,,,,,,,,,,541
1405617,BIN,,,Active,,,,,,,,,,,,,,,,,,,,542
1421751,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,543
1506615,BIN,,,Active,,,,,,,,,,,,,,,,,,,,544
1525168,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,545
1040351,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,546
1231594,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,547
1087495,BIN,,,,,,,,,,,,,,,,,Active,,Deficient,,,,548
1478017,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,549
1513678,BIN,,,,,,,,,,,,,,,,,,,Active,,,,550
1038478,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,551
1451439,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,552
1105563,BIN,,,Expired,,,,,,,,,,Active,,,,,,Active,,,,553
1523290,BIN,,,,,,,,,,,,,,,,,,,Active,,,,554
1434685,BIN,,,Active,,,,,,,,,,Expired,,,,,,Expired,,,,555
1022148,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,556
1528870,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,557
1146733,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,558
1535420,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,559
1462548,BIN,,,Active,,,,,,,,,,,,,,,,,,,,560
1544749,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,561
1205044,BIN,,,Active,,,,,,,,,,,,,,,,,,,,562
1191545,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,563
1370979,BIN,,,Active,,,,,,,,,,,,,,,,,,,,564
1470775,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,565
1484138,BIN,,,Active,,,,,,,,,,,,,,,,,,,,566
1382503,BIN,,,Active,,,,,,,,,,,,,,,,,,,,567
1183507,BIN,,,Active,,,,,,,,,,,,,,,,,,,,568
1076795,BIN,,,Active,,,,,,,,,,,,,,,,,,,,569
1411202,BIN,,,Active,,,,,,,,,,,,,,,,,,,,570
1277833,BIN,,,Active,,,,,,,,,,,,,,,,,,,,571
1219932,BIN,,,Active,,,,,,,,,,Active,,,,Expired,,Expired,,,,572
1504516,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,573
1492707,BIN,,,Active,,,,,,,,,,,,,,,,,,,,574
1239428,BIN,,,Active,,,,,,,,,,,,,,,,,,,,575
1472432,BIN,,,,,,,,,,,,,,,Active,,,,,,,,576
1047416,BIN,,,Active,,,,,,,,,,,,,,,,,,,,577
1370968,BIN,,,Active,,,,,,,,,,,,,,,,,,,,578
1416872,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,579
1146706,BIN,,,Active,,,,,,,,,,,,,,,,,,,,580
1470203,BIN,,,Active,,,,,,,,,,,,,,,,,,,,581
1460635,BIN,,,Active,,,,,,,,,,,,,,,,,,,,582
1186699,BIN,,,Active,,,,,,,,,,,,,,,,,,,,583
1510686,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,584
1370986,BIN,,,Active,,,,,,,,,,,,,,,,,,,,585
3000536,BIN,,,,,,,,,,,,,,,,,,,Active,,,,586
1124735,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,587
1515765,BIN,,,,,,,,,,,,,,,,,,,Active,,,,588
1357344,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,589
1516830,BIN,,,Active,,,,,,,,,,,,Expired,,,,Active,,,,590
1143335,BIN,,,,,,,,,,,,,,,Active,,,,,,,,591
1050593,BIN,,,,,,,,,,,,,,,,,,,Active,,,,592
1534314,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,593
1329399,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,594
1547293,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,595
1378871,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,596
1476400,BIN,,,Active,,,,,,,,,,,,,,,,,,,,597
1208542,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,598
1530491,BIN,,,Active,,,,,,,,,,,,,,,,,,,,599
1544487,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,600
1452682,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,601
1540617,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,602
1065715,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,603
1453977,BIN,,,,,,,,,,,,,,,,,,,Active,,,,604
1112546,BIN,,,Active,,,,,,,,,,,,,,,,,,,,605
1445779,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,606
1034899,BIN,,,Active,,,,,,,,,,,,,,,,,,,,607
1487359,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,608
1424740,BIN,,,Active,,,,,,,,,,,,,,,,,,,,609
1169996,BIN,,,Active,,,,,,,,,,,,,,,,,,,,610
1090651,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,611
1014328,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,612
1545094,BIN,,,Active,,,,,,,,,,,,,,,,,,,,613
1443595,BIN,,,Active,,,,,,,,,,,,,,,,,,,,614
1004654,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,615
1028718,BIN,,,Active,,,,,,,,,,,,,,,,,,,,616
1208856,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,617
1117149,BIN,,,Active,,,,,,,,,,,,,,,,,,,,618
1492310,BIN,,,Active,,,,,,,,,,,,,,,,,,,,619
1507790,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,620
1404221,BIN,,,Active,,,,,,,,,,,,,,,,,,,,621
1253772,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,622
1135551,BIN,,,,,,,,,,,,,Active,,,,,,Deficient,CF-2024-119095,,,623
1087982,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,624
1487610,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,625
1500223,BIN,,,,,,,,,,,,,Active,,,,,,Active,,,,626
1093654,BIN,,,Active,,,,,,,,,,,,,,,,,,,,627
1481393,BIN,,,Active,,,,,,,,,,,,,,,,,,,,628
1511734,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,629
1438229,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,630
1224418,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,631
1266913,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,632
1135842,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,633
1538565,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,634
1398072,BIN,,,Active,,,,,,,,,,,,,,,,,,,,635
1380503,BIN,,,Active,,,,,,,,,,,,,,,,,,,,636
3000380,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,637
1433455,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,638
1054806,BIN,,,,,,,,,,,,,,,,,,,Active,,,,639
1441478,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Active,,,,640
1427364,BIN,,,Active,,,,,,,,,,,,,,,,,,,,641
1331626,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,642
1019423,BIN,,,Active,,,,,,,,,,,,,,,,,,,,643
1387984,BIN,,,,,,,,,,,,,,,,,,,Active,,,,644
1455477,BIN,,,,,,,,,,,,,,,Active,,,,,,,,645
1142720,BIN,,,,,,,,,,,,,,,Active,,,,,,,,646
1447916,BIN,,,Active,,,,,,,,,,,,,,,,,,,,647
1384354,BIN,,,Expired,,,,,,Active,,,,,,,,,,Active,,,,648
1446199,BIN,,,Active,,,,,,,,,,,,,,,,,,,,649
1027503,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,650
1444911,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,651
1210461,BIN,,,Active,,,,,,,,,,,,,,,,,,,,652
1502996,BIN,,,Active,,,,,,,,,,,,,,,,,,,,653
1102700,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Active,,,,654
1239420,BIN,,,Active,,,,,,,,,,,,,,,,,,,,655
1530578,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,656
1434368,BIN,,,Active,,,,,,,,,,Active,,Active,,,,,,,,657
1454412,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,658
1530934,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,659
1514105,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,660
1401992,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,661
1435601,BIN,,,Active,,,,,,,,,,,,,,,,,,,,662
1522697,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Expired,,,,663
1290803,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,664
1457406,BIN,,,Expired,CF-2025-123598,,,,,,,,,,,,,,,Deficient,CF-2025-123598,,,665
1542334,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,666
1284764,BIN,,,,,,,,,,,,,,,Expired,,,,Deficient,,,,667
1378870,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,668
1373266,BIN,,,Active,,,,,,,,,,,,Expired,,,,Active,,,,669
1228498,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,670
1432558,BIN,,,Active,,,,,,,,,,,,,,,,,,,,671
1038160,BIN,,,Active,,,,,,,,,,,,,,,,,,,,672
1053876,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,673
1450520,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,674
1021223,BIN,,,Active,,,,,,,,,,,,,,,,,,,,675
1387245,BIN,,,Active,,,,,,,,,,,,,,,,,,,,676
1547185,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,677
1546430,BIN,,,Active,,,,,,,,,,,,,,,,,,,,678
1430448,BIN,,,Active,,,,,,,,,,,,,,,,,,,,679
1515854,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,680
1042050,BIN,,,Active,,,,,,,,,,,,,,,,,,,,681
1546074,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,682
1222058,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,683
1418457,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,684
1457736,BIN,,,Active,,,,,,Unsafe,,,,,,,,,,,,,,685
1331031,BIN,,,Active,,,,,,,,,,,,,,,,,,,,686
1050511,BIN,,,Active,,,,,,,,,,,,,,,,,,,,687
1416190,BIN,,,,,,,,,Active,,,,,,,,,,,,,,688
1484095,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-036129,,,689
1484643,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,690
1462546,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,691
1539875,BIN,,,Active,,,,,,,,,,,,,,,,,,,,692
1503575,BIN,,,Active,,,,,,,,,,,,,,,,,,,,693
3000711,BIN,,,Active,,,,,,,,,,,,,,,,,,,,694
1536616,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,695
1543272,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,696
1528092,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,697
1414397,BIN,,,Active,,,,,,,,,,,,,,,,,,,,698
1451201,BIN,,,Active,,,,,,,,,,,,,,,,,,,,699
1374483,BIN,,,Active,,,,,,,,,,,,,,,,,,,,700
1547907,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,701
1257930,BIN,,,,,,,,,Active,,,,,,,,,,,,,,702
1122735,BIN,,,Active,,,,,,,,,,,,,,,,,,,,703
1013799,BIN,,,Active,,,,,,,,,,,,,,,,,,,,704
1040364,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,705
1123639,BIN,,,Active,,,,,,,,,,,,,,,,,,,,706
1152683,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,707
1486237,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,708
1221242,BIN,,,Active,,,,,,,,,,,,,,,,,,,,709
1518214,BIN,,,Active,,,,,,,,,,,,,,,,,,,,710
1117893,BIN,,,Active,,,,,,,,,,,,,,,,,,,,711
1525193,BIN,,,Active,,,,,,,,,,,,Active,,,,Deficient,CF-2025-119047,,,712
1368925,BIN,,,Active,,,,,,,,,,,,,,,,,,,,713
1069946,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,714
1414422,BIN,,,Active,,,,,,,,,,,,,,,,,,,,715
1125578,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,716
1100986,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,717
1179180,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,718
1046903,BIN,,,Expired,,,,,,,,,,,,Active,,,,Active,,,,719
1280718,BIN,,,Active,,,,,,,,,,,,,,,,,,,,720
1472114,BIN,,,Active,,,,,,,,,,,,,,,,,,,,721
1476409,BIN,,,Active,,,,,,,,,,,,,,,,,,,,722
1184867,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,723
1485640,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,,,,,724
1391754,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,725
1074466,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,726
1432638,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,727
1037398,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,728
1203102,BIN,,,Active,,,,,,,,,,,,,,,,,,,,729
1134389,BIN,,,Active,,,,,,,,,,,,,,,,,,,,730
1478024,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,731
1547099,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,732
1031195,BIN,,,,,,,,,,,,,,,Active,,,,,,,,733
1439767,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,734
1038645,BIN,,,,,,,,,,,,,,,,,,,Active,,,,735
1453443,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,736
1027549,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,737
1547920,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,,,,738
1493921,BIN,,,Active,,,,,,,,,,,,,,,,,,,,739
1109262,BIN,,,Active,,,,,,,,,,,,,,,,,,,,740
1158465,BIN,,,Active,,,,,,,,,,,,,,,,,,,,741
